product_id,category_id,name,description,price,discount_price,stock,image_url,status,created_at
1029,105,산지직송 햇반 즉석밥 (모델-29),이 상품은 식품 - 음료 카테고리의 산지직송 햇반 즉석밥 (모델-29) 입니다. 최고의 품질을 보장합니다.,15000,,80,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2025-08-22 00:00:00
1030,104,급속냉동 햇반 즉석밥 (모델-30),이 상품은 식품 - 신선식품 카테고리의 급속냉동 햇반 즉석밥 (모델-30) 입니다. 최고의 품질을 보장합니다.,18000,,140,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2026-05-27 00:00:00
1031,105,국내산 밀키트 부대찌개 (모델-31),이 상품은 식품 - 음료 카테고리의 국내산 밀키트 부대찌개 (모델-31) 입니다. 최고의 품질을 보장합니다.,9000,,174,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2025-12-21 00:00:00
1032,105,자연산 햇반 즉석밥 (모델-32),이 상품은 식품 - 음료 카테고리의 자연산 햇반 즉석밥 (모델-32) 입니다. 최고의 품질을 보장합니다.,28000,,290,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2025-03-27 00:00:00
1033,103,프리미엄 제주 갈치 (모델-33),이 상품은 식품 - 베이커리/간식 카테고리의 프리미엄 제주 갈치 (모델-33) 입니다. 최고의 품질을 보장합니다.,29000,,178,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2025-06-19 00:00:00
1034,102,신선한 통밀 식빵 (모델-34),이 상품은 식품 - 건강식품 카테고리의 신선한 통밀 식빵 (모델-34) 입니다. 최고의 품질을 보장합니다.,45000,40500,95,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2025-08-22 00:00:00
1035,104,급속냉동 사과 (모델-35),이 상품은 식품 - 신선식품 카테고리의 급속냉동 사과 (모델-35) 입니다. 최고의 품질을 보장합니다.,48000,38400,282,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2025-12-25 00:00:00
1036,101,신선한 포기김치 (모델-36),이 상품은 식품 - 간편식 카테고리의 신선한 포기김치 (모델-36) 입니다. 최고의 품질을 보장합니다.,21000,18900,35,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=300,FOR_SALE,2025-10-25 00:00:00
1037,101,국내산 한우 등심 (모델-37),이 상품은 식품 - 간편식 카테고리의 국내산 한우 등심 (모델-37) 입니다. 최고의 품질을 보장합니다.,26000,24700,281,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2025-06-23 00:00:00
1038,103,산지직송 사과 (모델-38),이 상품은 식품 - 베이커리/간식 카테고리의 산지직송 사과 (모델-38) 입니다. 최고의 품질을 보장합니다.,43000,,212,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2026-02-18 00:00:00
1039,101,프리미엄 포기김치 (모델-39),이 상품은 식품 - 간편식 카테고리의 프리미엄 포기김치 (모델-39) 입니다. 최고의 품질을 보장합니다.,5000,4500,121,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=300,FOR_SALE,2026-02-28 00:00:00
1040,102,산지직송 수제 아몬드 견과 (모델-40),이 상품은 식품 - 건강식품 카테고리의 산지직송 수제 아몬드 견과 (모델-40) 입니다. 최고의 품질을 보장합니다.,18000,,193,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2025-05-09 00:00:00
1041,105,당도보장 수제 아몬드 견과 (모델-41),이 상품은 식품 - 음료 카테고리의 당도보장 수제 아몬드 견과 (모델-41) 입니다. 최고의 품질을 보장합니다.,29000,27600,258,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2026-02-23 00:00:00
1042,105,국내산 캡슐 커피 (모델-42),이 상품은 식품 - 음료 카테고리의 국내산 캡슐 커피 (모델-42) 입니다. 최고의 품질을 보장합니다.,41000,,14,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2025-05-31 00:00:00
1043,103,산지직송 유기농 생수 (모델-43),이 상품은 식품 - 베이커리/간식 카테고리의 산지직송 유기농 생수 (모델-43) 입니다. 최고의 품질을 보장합니다.,24000,22800,165,https://images.unsplash.com/photo-1602143407151-7111542de6e8?q=80&w=300,FOR_SALE,2025-06-15 00:00:00
1044,101,프리미엄 통밀 식빵 (모델-44),이 상품은 식품 - 간편식 카테고리의 프리미엄 통밀 식빵 (모델-44) 입니다. 최고의 품질을 보장합니다.,21000,,192,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2024-09-22 00:00:00
1045,100,신선한 캡슐 커피 (모델-45),이 상품은 식품 - 가공식품 카테고리의 신선한 캡슐 커피 (모델-45) 입니다. 최고의 품질을 보장합니다.,38000,,72,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2025-09-05 00:00:00
1046,100,유기농 햇반 즉석밥 (모델-46),이 상품은 식품 - 가공식품 카테고리의 유기농 햇반 즉석밥 (모델-46) 입니다. 최고의 품질을 보장합니다.,44000,35200,182,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2026-04-19 00:00:00
1047,103,산지직송 밀키트 부대찌개 (모델-47),이 상품은 식품 - 베이커리/간식 카테고리의 산지직송 밀키트 부대찌개 (모델-47) 입니다. 최고의 품질을 보장합니다.,46000,39100,227,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2025-02-17 00:00:00
1048,103,급속냉동 밀키트 부대찌개 (모델-48),이 상품은 식품 - 베이커리/간식 카테고리의 급속냉동 밀키트 부대찌개 (모델-48) 입니다. 최고의 품질을 보장합니다.,38000,32300,208,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2024-11-30 00:00:00
1049,104,국내산 통밀 식빵 (모델-49),이 상품은 식품 - 신선식품 카테고리의 국내산 통밀 식빵 (모델-49) 입니다. 최고의 품질을 보장합니다.,35000,,28,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2026-01-26 00:00:00
1050,104,산지직송 통밀 식빵 (모델-50),이 상품은 식품 - 신선식품 카테고리의 산지직송 통밀 식빵 (모델-50) 입니다. 최고의 품질을 보장합니다.,33000,,169,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2025-05-11 00:00:00
1051,102,신선한 제주 갈치 (모델-51),이 상품은 식품 - 건강식품 카테고리의 신선한 제주 갈치 (모델-51) 입니다. 최고의 품질을 보장합니다.,21000,18900,96,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2026-03-14 00:00:00
1052,102,프리미엄 캡슐 커피 (모델-52),이 상품은 식품 - 건강식품 카테고리의 프리미엄 캡슐 커피 (모델-52) 입니다. 최고의 품질을 보장합니다.,24000,,118,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2024-11-14 00:00:00
1053,102,국내산 통밀 식빵 (모델-53),이 상품은 식품 - 건강식품 카테고리의 국내산 통밀 식빵 (모델-53) 입니다. 최고의 품질을 보장합니다.,46000,43700,146,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2025-08-06 00:00:00
1054,103,자연산 사과 (모델-54),이 상품은 식품 - 베이커리/간식 카테고리의 자연산 사과 (모델-54) 입니다. 최고의 품질을 보장합니다.,15000,13500,238,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2024-08-28 00:00:00
1055,105,유기농 수제 아몬드 견과 (모델-55),이 상품은 식품 - 음료 카테고리의 유기농 수제 아몬드 견과 (모델-55) 입니다. 최고의 품질을 보장합니다.,5000,4500,221,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2024-09-07 00:00:00
1056,101,유기농 포기김치 (모델-56),이 상품은 식품 - 간편식 카테고리의 유기농 포기김치 (모델-56) 입니다. 최고의 품질을 보장합니다.,39000,31200,84,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=300,FOR_SALE,2025-05-28 00:00:00
1057,104,산지직송 제주 갈치 (모델-57),이 상품은 식품 - 신선식품 카테고리의 산지직송 제주 갈치 (모델-57) 입니다. 최고의 품질을 보장합니다.,41000,,172,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2024-10-19 00:00:00
1058,103,자연산 밀키트 부대찌개 (모델-58),이 상품은 식품 - 베이커리/간식 카테고리의 자연산 밀키트 부대찌개 (모델-58) 입니다. 최고의 품질을 보장합니다.,40000,34000,161,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2025-11-18 00:00:00
1059,102,산지직송 제주 갈치 (모델-59),이 상품은 식품 - 건강식품 카테고리의 산지직송 제주 갈치 (모델-59) 입니다. 최고의 품질을 보장합니다.,34000,,127,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2026-03-23 00:00:00
1060,100,신선한 사과 (모델-60),이 상품은 식품 - 가공식품 카테고리의 신선한 사과 (모델-60) 입니다. 최고의 품질을 보장합니다.,13000,11700,281,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2026-04-17 00:00:00
1061,103,급속냉동 캡슐 커피 (모델-61),이 상품은 식품 - 베이커리/간식 카테고리의 급속냉동 캡슐 커피 (모델-61) 입니다. 최고의 품질을 보장합니다.,13000,,278,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2024-07-25 00:00:00
1062,101,유기농 캡슐 커피 (모델-62),이 상품은 식품 - 간편식 카테고리의 유기농 캡슐 커피 (모델-62) 입니다. 최고의 품질을 보장합니다.,10000,9500,297,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2025-10-12 00:00:00
1063,103,산지직송 한우 등심 (모델-63),이 상품은 식품 - 베이커리/간식 카테고리의 산지직송 한우 등심 (모델-63) 입니다. 최고의 품질을 보장합니다.,29000,23200,131,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2025-08-10 00:00:00
1064,103,프리미엄 제주 갈치 (모델-64),이 상품은 식품 - 베이커리/간식 카테고리의 프리미엄 제주 갈치 (모델-64) 입니다. 최고의 품질을 보장합니다.,36000,34200,105,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2026-03-13 00:00:00
1065,103,급속냉동 제주 갈치 (모델-65),이 상품은 식품 - 베이커리/간식 카테고리의 급속냉동 제주 갈치 (모델-65) 입니다. 최고의 품질을 보장합니다.,24000,22800,89,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2025-10-07 00:00:00
1066,100,산지직송 한우 등심 (모델-66),이 상품은 식품 - 가공식품 카테고리의 산지직송 한우 등심 (모델-66) 입니다. 최고의 품질을 보장합니다.,26000,,253,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2026-02-19 00:00:00
1067,103,신선한 통밀 식빵 (모델-67),이 상품은 식품 - 베이커리/간식 카테고리의 신선한 통밀 식빵 (모델-67) 입니다. 최고의 품질을 보장합니다.,10000,9500,170,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2025-05-09 00:00:00
1068,102,국내산 포기김치 (모델-68),이 상품은 식품 - 건강식품 카테고리의 국내산 포기김치 (모델-68) 입니다. 최고의 품질을 보장합니다.,38000,,265,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=300,FOR_SALE,2025-08-22 00:00:00
1069,102,산지직송 사과 (모델-69),이 상품은 식품 - 건강식품 카테고리의 산지직송 사과 (모델-69) 입니다. 최고의 품질을 보장합니다.,28000,,91,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2025-02-23 00:00:00
1070,104,프리미엄 제주 갈치 (모델-70),이 상품은 식품 - 신선식품 카테고리의 프리미엄 제주 갈치 (모델-70) 입니다. 최고의 품질을 보장합니다.,34000,27200,108,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?q=80&w=300,FOR_SALE,2024-08-21 00:00:00
1071,105,신선한 포기김치 (모델-71),이 상품은 식품 - 음료 카테고리의 신선한 포기김치 (모델-71) 입니다. 최고의 품질을 보장합니다.,9000,,148,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=300,FOR_SALE,2025-05-25 00:00:00
1072,103,국내산 사과 (모델-72),이 상품은 식품 - 베이커리/간식 카테고리의 국내산 사과 (모델-72) 입니다. 최고의 품질을 보장합니다.,45000,,190,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2025-12-18 00:00:00
1073,105,산지직송 유기농 생수 (모델-73),이 상품은 식품 - 음료 카테고리의 산지직송 유기농 생수 (모델-73) 입니다. 최고의 품질을 보장합니다.,30000,24000,255,https://images.unsplash.com/photo-1602143407151-7111542de6e8?q=80&w=300,FOR_SALE,2025-05-19 00:00:00
1074,104,국내산 밀키트 부대찌개 (모델-74),이 상품은 식품 - 신선식품 카테고리의 국내산 밀키트 부대찌개 (모델-74) 입니다. 최고의 품질을 보장합니다.,34000,,73,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2025-06-04 00:00:00
1075,103,유기농 한우 등심 (모델-75),이 상품은 식품 - 베이커리/간식 카테고리의 유기농 한우 등심 (모델-75) 입니다. 최고의 품질을 보장합니다.,36000,32400,145,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2025-10-31 00:00:00
1076,103,급속냉동 햇반 즉석밥 (모델-76),이 상품은 식품 - 베이커리/간식 카테고리의 급속냉동 햇반 즉석밥 (모델-76) 입니다. 최고의 품질을 보장합니다.,33000,,45,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2024-07-16 00:00:00
1077,103,자연산 햇반 즉석밥 (모델-77),이 상품은 식품 - 베이커리/간식 카테고리의 자연산 햇반 즉석밥 (모델-77) 입니다. 최고의 품질을 보장합니다.,36000,,99,https://images.unsplash.com/photo-1586201375761-83865001e31c?q=80&w=300,FOR_SALE,2025-09-02 00:00:00
1078,105,프리미엄 사과 (모델-78),이 상품은 식품 - 음료 카테고리의 프리미엄 사과 (모델-78) 입니다. 최고의 품질을 보장합니다.,8000,7600,195,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2024-08-08 00:00:00
1079,105,급속냉동 한우 등심 (모델-79),이 상품은 식품 - 음료 카테고리의 급속냉동 한우 등심 (모델-79) 입니다. 최고의 품질을 보장합니다.,43000,40800,71,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2026-03-21 00:00:00
1080,103,유기농 밀키트 부대찌개 (모델-80),이 상품은 식품 - 베이커리/간식 카테고리의 유기농 밀키트 부대찌개 (모델-80) 입니다. 최고의 품질을 보장합니다.,24000,22800,284,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2024-09-17 00:00:00
1081,100,산지직송 통밀 식빵 (모델-81),이 상품은 식품 - 가공식품 카테고리의 산지직송 통밀 식빵 (모델-81) 입니다. 최고의 품질을 보장합니다.,44000,,111,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2024-08-21 00:00:00
1082,104,자연산 사과 (모델-82),이 상품은 식품 - 신선식품 카테고리의 자연산 사과 (모델-82) 입니다. 최고의 품질을 보장합니다.,18000,,215,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2025-12-09 00:00:00
1083,100,급속냉동 사과 (모델-83),이 상품은 식품 - 가공식품 카테고리의 급속냉동 사과 (모델-83) 입니다. 최고의 품질을 보장합니다.,15000,14200,30,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2024-12-03 00:00:00
1084,100,산지직송 수제 아몬드 견과 (모델-84),이 상품은 식품 - 가공식품 카테고리의 산지직송 수제 아몬드 견과 (모델-84) 입니다. 최고의 품질을 보장합니다.,16000,14400,50,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2025-09-25 00:00:00
1085,101,국내산 통밀 식빵 (모델-85),이 상품은 식품 - 간편식 카테고리의 국내산 통밀 식빵 (모델-85) 입니다. 최고의 품질을 보장합니다.,22000,,276,https://images.unsplash.com/photo-1509440159596-0249088772ff?q=80&w=300,FOR_SALE,2025-12-17 00:00:00
1086,103,급속냉동 캡슐 커피 (모델-86),이 상품은 식품 - 베이커리/간식 카테고리의 급속냉동 캡슐 커피 (모델-86) 입니다. 최고의 품질을 보장합니다.,31000,29400,253,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2025-02-14 00:00:00
1087,105,국내산 밀키트 부대찌개 (모델-87),이 상품은 식품 - 음료 카테고리의 국내산 밀키트 부대찌개 (모델-87) 입니다. 최고의 품질을 보장합니다.,22000,19800,10,https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?q=80&w=300,FOR_SALE,2025-05-10 00:00:00
1088,100,산지직송 수제 아몬드 견과 (모델-88),이 상품은 식품 - 가공식품 카테고리의 산지직송 수제 아몬드 견과 (모델-88) 입니다. 최고의 품질을 보장합니다.,41000,,10,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2025-08-30 00:00:00
1089,105,산지직송 캡슐 커피 (모델-89),이 상품은 식품 - 음료 카테고리의 산지직송 캡슐 커피 (모델-89) 입니다. 최고의 품질을 보장합니다.,25000,23800,209,https://images.unsplash.com/photo-1514432324607-a09d9b4aefdd?q=80&w=300,FOR_SALE,2024-08-16 00:00:00
1090,103,신선한 사과 (모델-90),이 상품은 식품 - 베이커리/간식 카테고리의 신선한 사과 (모델-90) 입니다. 최고의 품질을 보장합니다.,38000,,163,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?q=80&w=300,FOR_SALE,2024-11-09 00:00:00
1091,101,신선한 한우 등심 (모델-91),이 상품은 식품 - 간편식 카테고리의 신선한 한우 등심 (모델-91) 입니다. 최고의 품질을 보장합니다.,45000,40500,297,https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=300,FOR_SALE,2025-10-21 00:00:00
1092,100,당도보장 수제 아몬드 견과 (모델-92),이 상품은 식품 - 가공식품 카테고리의 당도보장 수제 아몬드 견과 (모델-92) 입니다. 최고의 품질을 보장합니다.,39000,33200,10,https://images.unsplash.com/photo-1599599810769-bcde5a160d32?q=80&w=300,FOR_SALE,2025-07-05 00:00:00
